size: 50
targets_num: 5
Map	AntTime	PlanTime	FullTime
0	2.1536500453948975	0.0	2.154
1	1.71077299118042	0.0	1.711
2	3.3305227756500244	0.0	3.331
3	2.481627941131592	0.0	2.482
4	3.9286997318267822	0.0	3.929
5	1.6464979648590088	0.0	1.646
6	2.3183579444885254	0.0	2.318
7	1.932154893875122	0.0	1.932
8	2.998471975326538	0.0	2.998
9	2.6810240745544434	0.0	2.681
mean map by ant:	2.3183579444885254	0.0	2.318
mean map by plan:	1.6464979648590088	0.0	1.646
mean map by full:	2.3183579444885254	0.0	2.318
