size: 100
targets_num: 10
Map	AntTime	PlanTime	FullTime
0	8.73452377319336	0.0	8.735
1	9.126781225204468	0.0	9.127
2	12.12136697769165	0.0	12.121
3	7.402092218399048	0.0	7.402
4	10.110102891921997	0.0	10.11
5	8.617385149002075	0.0	8.617
6	8.518964052200317	0.0	8.519
7	9.56456995010376	0.0	9.565
8	13.919830083847046	0.0	13.92
9	9.458823919296265	0.0	9.459
mean map by ant:	9.126781225204468	0.0	9.127
mean map by plan:	7.402092218399048	0.0	7.402
mean map by full:	9.126781225204468	0.0	9.127
